"","X","id","valence_mean","valence_std","arousal_mean","arousal_std","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","Radius","Angle","Emotion"
"97",97,122,0.125,1.91,-0.1,1.85,0.0440803696548171,0.0315424613601236,0.0750481151468315,0.109338658423493,-39.2122672488408,5.50661555306543,-0.965521552292633,0.738237675682638,0.206313616434827,0.513616459041731,0.315997395929933,0.0829976218444101,0.0646055018031942,0.132919616692427,0.2289876249356,0.00313207496136012,0.171882837970118,0.00525763704276146,0.00506034801648635,0.00531693302421432,0.0058992658423493,0.0059960857805255,0.00632566306027821,0.00658812776919114,0.0066077637815559,0.00608351210716126,0.00573960226687275,0.00577579778464709,0.00556210561566203,1.45029799793921,2.28549823029366,0.0130252838742916,0.0107683941267388,0.0540464520865533,0.0625908147861927,1.55442531890778,0.954010986347244,0.773792449768161,0.668004057444616,0.584241101494075,0.580476880989181,0.564134274343122,0.541794326120556,0.54709230937661,0.521695772024729,0.488824178773828,0.482505723338485,0.464443852910871,0.00240680654301906,0.00219837454920144,0.00226637764039155,0.00256420376094796,0.00270919371458011,0.00295220092735703,0.00304618469860896,0.00312072952086553,0.00306181813498197,0.00293298969603297,0.00282106877897991,0.00262888176197836,0.252110369397218,0.876115083462133,0.160078105935821,321.34019174591,"Calm"
"98",98,123,0.275,1.58,0.3,1.47,0.0625065171347591,0.0415290706003607,0.126832209482092,0.106663326462252,-44.4281813305849,3.3634028691059,0.0973555611955682,1.55310129554239,-0.310257303530018,0.994905845916001,-0.142337717598557,0.38638539087864,0.0832139095593919,0.110153442154084,0.0493531561453234,0.0547954519453749,0.0634940548827622,0.000708302757021386,0.000689124710126256,0.000647737181138882,0.000694326462251997,0.000746104612213347,0.000814629476938933,0.000832655758825045,0.000840406080906983,0.000839071373357382,0.000803705745941768,0.000772323112599845,0.000728538778665292,1.32779973975779,1.92869287065189,0.0212544485957228,0.0210464632826591,0.106585093532595,0.0528781347590827,1.44465387297088,0.890243610152023,0.705628770419995,0.678343610152023,0.683528033754187,0.591274110796187,0.609433799536202,0.573478655243494,0.555051554496264,0.516742398608606,0.505128428755475,0.52776080082453,0.446229320020613,0.000626292192733831,0.000585815253800567,0.000566299149703685,0.000616318474619943,0.000661082452976037,0.000710967534140685,0.000737320020613244,0.000743726874516877,0.000737693377995362,0.000722153826333419,0.000696336768874002,0.000660941509920124,0.210803567637207,0.676050023962896,0.406970514902493,47.4895529219991,"Pleased"
"99",99,124,-0.325,1.27,-0.55,0.75,0.0358491335395721,0.0298012802268626,0.0880122302139727,0.110686873420985,-44.2345523879866,8.46644639314256,-2.06633026346997,0.59795442588296,-0.235627092807425,-0.108171566640887,0.145602496004125,-0.366481550399588,0.254443262696571,0.0497685181747873,0.15683602423305,-0.0108480097963393,-0.151508764630059,0.00178028228924981,0.00163289224026811,0.00168320185614849,0.00182319360659964,0.00189754885279711,0.00202736942510956,0.00216765506573859,0.00240929956174272,0.002409562258314,0.00212961433359113,0.00201869476669245,0.00192800644496004,1.52662888141274,3.14397449419954,0.00710651843258572,0.00601226965712813,0.0401683165764372,0.0641418909512761,1.09251667929879,0.702762467130704,0.595313929878835,0.608503555813354,0.542162666408868,0.510712931941222,0.528288727249291,0.496249355761794,0.507183956689868,0.475727031451405,0.45835254034545,0.441676061613818,0.438857746068574,0.000837665893271462,0.000770920082495489,0.00081592498066512,0.000876846094354215,0.000894481567414282,0.00100649213714875,0.0010544534673885,0.00117880794019077,0.00119205800464037,0.000968085073472544,0.000898046145913895,0.000871628770301624,0.245850261407579,1.59003232044341,0.638846616959032,239.420773127511,"Sleepy"
"100",100,125,-0.125,1.86,-0.2,1.33,0.032469909512761,0.0240798107759732,0.0670055697344676,0.110385743232792,-45.2058090183037,6.77157491054395,0.182640880123743,0.937477365815932,0.736885645527198,0.804772515854602,0.083763340809487,0.261871485949987,-0.0653292157772622,0.159674574374839,0.198956103634957,0.178722544728023,0.122239607630833,0.00258341711781387,0.00245270739881413,0.00242086697602475,0.00262005362206754,0.00275067878319154,0.00285741789120907,0.00301623794792472,0.0032043436452694,0.00310343851508121,0.0028128120649652,0.00274027429749936,0.00263347718484145,1.42808186903841,2.39014915596803,0.0124752273781903,0.00916994044856922,0.071739001288992,0.07010550322248,2.60360634777004,1.16232730420211,0.962059473575664,0.737332106212941,0.62075647898943,0.572459442639856,0.548350376901263,0.532109485176592,0.52659982907966,0.517957071410157,0.480847951791699,0.476199995359629,0.437666509409642,0.00154174374838876,0.00143417014694509,0.00137602810002578,0.00149663418406806,0.00156994483114205,0.00169733874709977,0.00178834957463264,0.00189376746584171,0.0019017187419438,0.00179301211652488,0.00173504047434906,0.00157936117556071,0.235123791183295,0.981408867233823,0.235849528301415,237.994616791916,"Sleepy"
"101",101,126,0.0249999999999999,1.64,0.275,1.37,0.0346897568263782,0.0244506983513653,0.0789975551262236,0.0995903670788253,-45.9969755692942,6.73334115301391,-0.703082720504894,1.35860048660484,-0.106261944100979,-0.0154227470376095,-0.246229052807831,0.0318634219474498,-0.461880263266358,-0.165267097630088,0.106462146573931,-0.0837074008243174,0.192305601236476,0.000946935600206079,0.000958910097887687,0.00101492400824317,0.00106838073158166,0.00107234389489954,0.0010637181865018,0.00106183977331273,0.00105235188047398,0.00102258938691396,0.000995060793405461,0.000983390520350335,0.000971283359093251,1.44451249149923,2.70537684724369,0.00990127047913447,0.00684232534775889,0.0705416063884596,0.0501421831530139,1.04225252885111,0.696420931478619,0.620103273312725,0.587244058990211,0.574497890005152,0.559471117207625,0.555002742916023,0.538656279752705,0.526286557959814,0.536364852653271,0.515350172849047,0.503031043019062,0.453402281813498,0.000419154044307058,0.000412353683668212,0.00044346419371458,0.000465844410097888,0.000438807573415765,0.000428536063884596,0.000429480937661,0.00043017362184441,0.000427152241112828,0.000417490726429675,0.000418024214322514,0.000426849304482226,0.222149539155075,1.33492562699639,0.276134025429681,84.8055710922651,"Happy"
"102",102,127,-0.5,1.84,0.075,1.68,0.0264801123132406,0.0254482302936631,0.0313144422977846,0.158058657908295,-56.1420232769191,12.1885779258114,-1.01314509144771,0.818762204533745,-0.345439545852653,-0.322504616177228,-0.481266867594024,-0.377367353941267,-0.783169586038125,-0.569581964966512,-0.155690276403916,-0.0472454683153014,-0.441911704533746,0.000196667181865018,0.000205058990211231,0.00022760741885626,0.000221672076249356,0.000175888201957754,0.000143775888717156,0.000126871200412159,0.000120071354971664,0.000113907779495106,0.000105151210716126,0.000123165636269964,0.000172487377640392,1.78693373493045,5.70236236063885,0.00319608912931479,0.00294632509015971,0.00557891576506955,0.121271787738279,2.03845353709428,1.13970499046883,0.779174868109222,0.59179917825863,0.493235838485317,0.427687645801133,0.439547793405461,0.424092162287481,0.421358047140649,0.399823557702215,0.380771183410613,0.366921752704791,0.427539965224111,0.000157828438948995,0.000166515198351365,0.000195273312725399,0.000195464966512107,0.000152601751674395,0.000125849819680577,0.000107818392581144,9.52861926841834e-05,8.77287480680062e-05,7.56192684183411e-05,9.10878413189078e-05,0.00013707753735188,0.300392655074704,3.34130954507986,0.505593710403917,171.469234390052,"Angry"
"103",103,128,-0.35,1.43,-0.25,1.55,0.0218157405976301,0.0202381357547656,0.0272186669242658,0.157809769963936,-52.3119121380732,12.2548967681607,-0.54713449381762,1.22127257238537,0.182968436115404,-0.0435262305512622,0.52396469680577,-0.0958145870685214,-0.721431450283359,0.0831128678516229,0.244922526017517,-0.102796673879444,-0.139526865275631,0.000842681607418856,0.000774047913446677,0.000725022926326636,0.000724825347758887,0.000740841834106131,0.000799286707882535,0.000866606388459557,0.000921897733127254,0.000905005151983514,0.000819668212261721,0.000794880731581659,0.000840589902112313,1.53102484003091,3.03311492349305,0.00374678851107676,0.00312219989696033,0.00636136553323029,0.128615655332303,1.45779690082432,1.3496901880474,0.887775927614632,0.628102858062854,0.471436614889232,0.458463379185987,0.473048820968573,0.444263748840804,0.434785051777434,0.400961380216383,0.376513711231324,0.379470171045853,0.369103043276661,0.000385385110767646,0.000373471148892324,0.000372669757856775,0.000379528335909325,0.000368753477588872,0.000379615404430706,0.000402597630087584,0.000437812725399279,0.000436510819165379,0.00037914914992272,0.000349156877897991,0.000370987120041216,0.21738854997424,1.29715844641937,0.430116263352131,215.537677791974,"Sleepy"
"104",104,129,-0.2,1.72,0.25,1.67,0.0306166450283359,0.0228510463678516,0.261944085265327,0.112221260175167,-50.8413254404946,8.28176040803709,0.0474325932509016,-0.358730477846471,-0.17631632174137,0.116455265069552,0.724612149407522,0.28099694049459,-0.1778675625966,-0.0657504376609995,0.35394735316847,0.376895556671819,-0.104865301906234,0.00247296239052035,0.00237072050489438,0.0023668304997424,0.00253860690365791,0.00263764837712519,0.002731328438949,0.00272163807315817,0.00267291267387944,0.00266099845440495,0.00269280345182895,0.00267297604327666,0.00257789850592478,1.6665270316847,5.89418729469346,0.0144884129314786,0.0114068879443586,0.214980940236991,0.0610682594023699,2.53124141421947,1.83988272565688,0.830465107161257,0.645091463163318,0.558013601494075,0.568916790314271,0.565628758114374,0.545623887171561,0.54924395929933,0.516079365275631,0.475112651468315,0.442286320710974,0.435791552550232,0.0025960200927357,0.00252289052035033,0.00250148402885111,0.00261412132921175,0.00268372900566718,0.0027145646573931,0.00269095363214838,0.00263494513137558,0.0026099639361154,0.00266592065945389,0.00268091808346213,0.00265155409582689,0.303315555899021,4.40058975296239,0.320156211871642,128.65980825409,"Nervous"
"105",105,130,-0.425,1.42,-0.2,1.33,0.0150649896880639,0.0161909414797628,0.362126732405259,0.108240238463522,-65.0265133838618,7.97029692162929,0.182345192575406,0.952314116267079,0.282862858984274,0.576192931167827,0.382225336942511,0.746649937612787,0.586079505800464,0.556344541118845,0.294021433101315,0.0401690443413251,0.105172223511214,0.000285803042021139,0.000262746584171178,0.000264173240525909,0.000299972415571023,0.000320981438515081,0.000339409899458623,0.000355598865687033,0.000368910801753029,0.000366076050528487,0.000352142820314514,0.000336815158546017,0.000310249291054395,1.40727978396494,2.90595574013921,0.00517083114204692,0.00618495823665893,0.273469298014952,0.0728571474606858,2.68299427945347,0.980421109822119,0.69131720005156,0.560141153905646,0.529151357824182,0.514463019850477,0.551263224026811,0.544414550399588,0.511193155452436,0.516853564062903,0.465495551946378,0.461231612786801,0.424848990203661,0.00019807192575406,0.000176836555813354,0.000176395978344934,0.000203109822119103,0.000220056973446765,0.000236133281773653,0.000252902810002578,0.000268289765403454,0.000268110337715906,0.000259988656870327,0.00024730317092034,0.000222032482598608,0.191581222737819,1.49599707269915,0.469707355701398,205.201123645475,"Sad"
"106",106,131,0.275,1.04,-0.0249999999999999,1.64,0.0374564021123132,0.0243611020092736,0.212409166151468,0.103599250643998,-49.8567665311695,6.40567557779495,0.256407977331273,1.57396084930448,-0.0458508910355487,0.253571116434827,0.0125336532715095,0.083068300618238,0.115409373518805,-0.0167701761978362,-0.051046480937661,0.0888658936115404,0.000733661514683153,0.000957389232354456,0.000909145543534261,0.000894364245234415,0.000949937660999485,0.000970725141679547,0.00100008887171561,0.00102710870685214,0.00105053529108707,0.00105534054611025,0.00104161875321999,0.00101913369397218,0.000991263523956723,1.23708637686759,1.6888179672849,0.0250086651210716,0.0167874842864503,0.237964045337455,0.0595949371458011,3.43157467413704,1.44662110587326,0.846612901597115,0.744542504894384,0.642097917053065,0.573466368109222,0.533267150695518,0.509693619010819,0.493138913189078,0.469528657135497,0.465847799845441,0.429037097887687,0.420393117722823,0.00094956980937661,0.000907077279752705,0.000899141937145801,0.000956535033487893,0.00099243379701185,0.00102164708912931,0.00103874394641937,0.00104066331787738,0.00103022926326636,0.00102431530139104,0.00100767413704276,0.00098439438433797,0.146344462905719,0.489211361669243,0.276134025429681,354.805571092265,"Peaceful"
"107",107,133,-0.55,1.99,-0.7,1.17,0.0232259391595772,0.0209787718484145,0.0827463872131993,0.119153099510183,-48.8643087525135,7.80832951430781,-0.137362738850219,1.09481847924723,0.118503952307296,0.341748285382831,-0.332884804588812,-0.655909761536479,-1.06728050090229,-0.578806304717711,-0.444393597318897,-0.431888960041248,-0.515768567929879,0.00126968393915958,0.00124711626707914,0.00130443903067801,0.00125966666666667,0.000944481825212684,0.000657212683681361,0.000554495230729569,0.000543248517659191,0.000560923949471513,0.000675863366847126,0.000925842742974994,0.00118965300335138,1.66645934261408,5.21573633952049,0.00384801237432328,0.002949656612529,0.0518409247228667,0.0756634913637535,0.824014000257798,0.579331337200309,0.490257049497293,0.49971926295437,0.506034031451405,0.432034457076566,0.449950889920082,0.447163673111627,0.415546634441866,0.421782478731632,0.408908861562258,0.399068267079144,0.374401825986079,0.000700195411188451,0.000610086878061356,0.000543514823408095,0.000489143078112916,0.00036762180974478,0.000266904098994586,0.000245018561484919,0.000260424593967517,0.000283180201082753,0.000352255993812838,0.000511192059809229,0.00067336091776231,0.182997565094096,1.72228056818768,0.890224690738243,231.842773412631,"Sleepy"
"108",108,134,0.1,1.74,0.25,1.18,0.0513923377125193,0.0358914829984544,0.162465648377125,0.102946625193199,-49.7545237679031,5.54872425502318,-1.41971779546625,1.13783002627512,-0.0811865551262236,0.83531595002576,0.272595758887172,0.769745076506955,0.558890663060278,0.173163434827409,0.194171184183411,0.29608327485832,-0.114788990211231,0.0004852923750644,0.000420819938176198,0.000390498454404946,0.000432189077794951,0.000480757083977331,0.000525243173621844,0.000546321483771252,0.000563249356002061,0.000555526017516744,0.000538185729005667,0.000519759144770737,0.000515736733642452,1.5076123127254,14.1712463250902,0.0217561326635755,0.0176949021123132,0.136511160999485,0.0556555520350335,2.06165502756311,1.07952006929418,0.7080993124678,0.653579656877898,0.593521132663575,0.582788986347244,0.539927302421432,0.522960120556414,0.497050956723338,0.485058484801649,0.47046551571355,0.446415932509016,0.416132185986605,0.000381719216898506,0.000332940752189593,0.000312246264811953,0.000352703245749614,0.000395429160226687,0.000436765327150953,0.000460569036579083,0.000475905976300876,0.000474294951056157,0.000460893096342092,0.000440203245749614,0.000419480680061824,0.321014438433797,12.1525199690881,0.269258240356725,68.1985905136481,"Happy"
"109",109,135,-0.325,2.24,-0.375,1.43,0.0491070141679547,0.0427806432251417,0.0724153861411643,0.0985308057702215,-59.1135165775374,6.60793514116435,-0.0308674914992272,1.85242864348274,-0.0896315826893354,1.19045757521896,-0.593994611798042,-0.357954557187017,-0.383399611798042,-0.564051429417826,0.135914397475528,-0.240176510303967,0.361014488150438,3.54500257599176e-05,4.99930448222566e-05,7.70417310664606e-05,9.71906233900052e-05,0.000124768160741886,0.00012766409067491,0.000114755023183926,0.000100387686759402,9.50971148892324e-05,8.33897475528078e-05,5.56646058732612e-05,3.50164863472437e-05,2.19998700824317,51.9782429062339,0.020578351880474,0.0167642117465224,0.0391750481710459,0.0523249402369912,1.74375187970119,1.1826494696033,0.816954391035549,0.721306019062339,0.660199884080371,0.557670589129315,0.566832970376095,0.545110419886656,0.521197746264812,0.526866036579083,0.529862280267903,0.533490330242143,0.508745276146316,2.17089129314786e-05,2.64286450283359e-05,3.90139103554869e-05,4.95311695002576e-05,7.08209685729006e-05,7.95051519835137e-05,6.66648634724369e-05,5.74835136527563e-05,6.16138588356517e-05,5.54672849046883e-05,4.19747552807831e-05,2.33400309119011e-05,0.364125731581659,42.2731440144256,0.49623583103198,229.085616779975,"Sleepy"
"110",110,136,0.45,1.33,0.3,1.08,0.0768312206754318,0.0441858236658933,0.270864666924465,0.097351935808198,-45.4201568089714,3.78993607398814,0.943953874452178,0.466870565867492,0.124842190513019,0.572371630059294,0.447328969837587,0.294382030935808,0.300070290796597,0.216985083268884,-0.00726426321216808,0.115815836813612,0.20494720005156,0.00210747538025264,0.00200410492394947,0.00194994663573086,0.00208682469708688,0.00221252539314256,0.00228797886053106,0.00233461252900232,0.00234295101830369,0.00231222325341583,0.00228655091518433,0.00224564836298015,0.00219658288218613,1.32001172673369,2.08880396906419,0.0384816380510441,0.0294395604537252,0.27761884351637,0.0474594931683424,1.69637852358855,0.89631187909255,0.756820729311678,0.635731803299819,0.633013831657644,0.608900665377675,0.630768813096159,0.567963978344934,0.589625403712297,0.567455492910544,0.520062317607631,0.502564467130704,0.465428742717195,0.0019904849187935,0.00189890461459139,0.00187907269914927,0.00201411884506316,0.00211009976798144,0.00217289842742975,0.00220414823408095,0.00219660247486466,0.00217034158288219,0.00216611394689353,0.00212893065222996,0.00206733359113173,0.240087041763341,1.1555388061356,0.540832691319598,33.6900675259798,"Pleased"
"111",111,137,-0.175,1.68,0.2,1.33,0.0261056419180201,0.0252248161897396,0.0463530074761536,0.0908863320443413,-64.2665493959783,8.53500459757669,-1.49110241737561,1.59316321397267,0.63192878061356,0.547680543181232,-0.683456814127352,0.206976945862336,-0.073733567414282,0.061685535962877,-0.170270272750709,0.110898481567414,-0.256922483114205,4.19334880123743e-06,4.10131477184841e-06,4.31992781644754e-06,4.48801237432328e-06,4.2835782418149e-06,4.23562773910802e-06,4.37122969837587e-06,4.5738592420727e-06,4.53905645784996e-06,4.22170662541892e-06,4.19205980922918e-06,4.18458365558134e-06,1.74349515545244,7.83326902577984,0.00716619360659964,0.00582149316834236,0.0331058669760248,0.0467864263985563,2.65985695076051,0.905987993039443,0.60267122737819,0.581092442124259,0.646798587264759,0.521774851765919,0.585163129672596,0.500748318381026,0.559021745295179,0.624985173498324,0.5794256612529,0.548009559938128,0.518836370198505,2.67981438515081e-06,2.62052075277133e-06,2.78989430265532e-06,2.97834493426141e-06,2.80974477958237e-06,2.78705852023717e-06,2.90177880897138e-06,3.09538540861047e-06,3.10234596545501e-06,2.83011085331271e-06,2.78319154421243e-06,2.74297499355504e-06,0.282740204434133,5.51248149368394,0.265753645318366,131.18592516571,"Nervous"
"112",112,138,-0.3,2.64,-0.65,0.92,0.0214057575991757,0.0188378289541473,0.0877931141164348,0.116470157650696,-54.2582766267388,9.4806315316847,-0.423383641421947,1.60927360072128,0.205662413446677,0.845335400824317,-0.00227170917053065,0.273541127769191,0.0015657923750644,0.125991221277692,0.207539632663575,0.114652570839773,0.253054962905719,0.000280490726429675,0.000287021638330757,0.000310616692426584,0.000353391808346213,0.000362846213292117,0.000374411643482741,0.000381714837712519,0.000383001030396703,0.000368728490468831,0.000343634724368882,0.000320775373518805,0.00029288124678001,1.35576013601236,2.14618966306028,0.00514974162802679,0.00452482740855229,0.0885407279752705,0.0820948977331273,1.26822364013395,0.882504326635755,0.642677161772282,0.573538983256054,0.545146360896445,0.546312267645544,0.520013721020093,0.477869309119011,0.481592291344668,0.474854851880474,0.458627543276661,0.39387731865018,0.418839758371973,0.000156144513137558,0.000159379185986605,0.000172524987120041,0.000196650180319423,0.000204706336939722,0.000208780267903143,0.000211523699124163,0.000211291344667697,0.000203539927872231,0.000188810664605873,0.000175374806800618,0.000161146058732612,0.155300041988666,0.681329748068006,0.715891053163818,245.224859431168,"Bored"
"113",113,140,-0.2,1.47,-0.125,2.01,0.0229970968572901,0.0157437449768161,0.071613519062339,0.131724994332818,-49.3776738634724,8.65792173338485,-1.97751159041731,1.74752462313241,0.010701032199897,0.558421522153529,0.468782642452344,0.213840852910871,-0.28137585007728,0.374035891293148,0.293625311952602,0.197568221020093,-0.302261561566203,0.000836012879958784,0.000776666666666667,0.000771457753735188,0.000857289283874292,0.000913146316331788,0.000949320453374549,0.000982293405461103,0.00100478052550232,0.000991456723338485,0.000967470376094796,0.000929911643482741,0.000885358320453375,1.25276564940752,1.80272321329212,0.00699815404430706,0.00557892040185471,0.126753767645544,0.098581181865018,1.8002174368882,0.702239087326121,0.506836297527048,0.520290150695518,0.500070685471407,0.472917311179804,0.47546917825863,0.496404783101494,0.451687335394127,0.467684610252447,0.440481105873261,0.456341328438949,0.396543953889748,0.000426713549716641,0.000385777176713035,0.000375341061308604,0.000423670015455951,0.000461162802679031,0.000497823029366306,0.000526526017516744,0.000542388717156105,0.000539859350850077,0.000526457496136012,0.000498689850592478,0.000463713549716641,0.140526551004637,0.570591993044822,0.235849528301415,212.005383208084,"Sleepy"
"114",114,142,-0.1,1.8,-0.05,1.72,0.0312137988150438,0.0262077542503864,0.0407664204018547,0.128561511849562,-49.8829968485317,8.51503460432767,-1.23197874343122,1.8808497818135,-0.406542560793405,0.35911291550747,-0.618287282328697,-0.308297250901597,-0.494505232612056,0.232423284131891,0.0876850780525502,0.0578361414219474,-0.0119113642452344,0.000236529623905204,0.000252934054611025,0.00029933771251932,0.00032456208140134,0.000335965224111283,0.000374023441524987,0.000360740340030912,0.000312927872230809,0.000277369139618753,0.000239344667697063,0.000228574446161772,0.000230000772797527,1.61682455795981,3.59130407315817,0.0061718580628542,0.00462600875837197,0.0123073088614116,0.0946720510046368,1.76786553374549,0.874563781813498,0.536705188047398,0.508744619010819,0.484310298042246,0.448581117207625,0.451191116177228,0.438939866821226,0.440517577537352,0.430207536579083,0.419171192941783,0.391535842349304,0.394060543276662,0.000132079598145286,0.000136385368366821,0.000161893869139619,0.000172037867078825,0.000174155847501288,0.000194454404945904,0.000181557187017002,0.000160054353426069,0.000151323544564657,0.00012493791859866,0.000117923750643998,0.000125733642452344,0.239428717671303,1.61307962776919,0.11180339887499,206.565051177078,"Sad"
"115",115,143,-0.25,1.73,-0.0249999999999999,1.45,0.0331984807940191,0.0267014031967002,0.048703774684197,0.105467995875226,-56.4908577610209,7.49297907115236,-1.80801250270688,2.83164521990204,-0.31142257257025,0.613123110595514,-0.31320903712297,-0.11058291131735,-0.290410868007218,-0.162298530033514,-0.189781340551689,0.0378806215519464,-0.267367590100541,4.79920082495489e-05,4.35872647589585e-05,4.05135344160866e-05,4.09260118587265e-05,4.15885537509667e-05,4.41719515339005e-05,4.45710234596546e-05,4.43235369940706e-05,4.40366073730343e-05,4.38399071925754e-05,4.54194379994844e-05,4.79448311420469e-05,1.51966923872132,3.95961244882702,0.00784835473060067,0.00585637844805362,0.0192148749677752,0.0683453129672596,2.62104529492137,0.808900856921887,0.540754091260634,0.57015530162413,0.503253430781129,0.540729528486723,0.470347286414024,0.421140460427945,0.475618599123485,0.433601225058005,0.405334264758959,0.409350374065481,0.377029346996649,3.00631606084042e-05,2.69832431038928e-05,2.56390822376901e-05,2.66653776746584e-05,2.66648620778551e-05,2.76746584171178e-05,2.80886826501676e-05,2.86468161897396e-05,2.86279969064192e-05,2.78955916473318e-05,2.84395462748131e-05,3.02936323794792e-05,0.206207210363496,1.73968746068574,0.251246890528022,185.7105931375,"Sad"
"116",116,144,-0.4,1.11,-0.075,0.9,0.0445020417633411,0.0334350933230214,0.0863937068832173,0.098368283062645,-49.2683451497809,5.71835910801753,-0.428595879608146,1.35325117349832,-0.567690337715906,0.0793941768497035,-0.10931054189224,0.427092662026295,0.181870598092292,0.320175373034287,-0.198293161639598,0.105225809229183,0.0156960489816963,0.00029494379994844,0.000268682650167569,0.00026102036607373,0.000269795565867492,0.00026886568703274,0.000289601959267853,0.000303674916215519,0.000318180974477958,0.000310052848672338,0.000298678783191544,0.000298160608404228,0.00030284222737819,1.72064764114462,4.0611110327404,0.0101831160092807,0.00772229904614591,0.0577168040732147,0.0522870559422532,0.972366912348543,0.652193117040474,0.574513310389276,0.561088342614076,0.57699736452694,0.572192734467646,0.550936458365558,0.539669831915442,0.514200511729827,0.50969265970611,0.506564796339263,0.452761185614849,0.451635599639082,0.000183210105697345,0.00016656870327404,0.000155394689352926,0.000165242072699149,0.000165248002062387,0.000178888888888889,0.000189421242588296,0.000196498066511988,0.000194499613302398,0.000187751997937613,0.000182440835266821,0.000189273781902552,0.318311291827791,2.1732036615107,0.406970514902493,190.619655276155,"Sad"
"117",117,145,-0.475,1.92,0.1,1.91,0.030302414068539,0.0268565315640299,0.0407698979644422,0.106049788714249,-54.5877769876321,9.9329828376707,-1.05844321850039,1.75680102293223,0.258664065704715,0.687533068281371,0.499454865756248,-0.372539837928369,-0.751278711672249,-0.616204986859057,-0.400078190930173,0.0654562522545736,0.135625329554239,0.000203363050760113,0.000195483895903118,0.000196365627415615,0.000215895645452203,0.000257818603452718,0.000210242205617109,0.000181568410203556,0.00018048956454522,0.000181160525637722,0.000172287554753929,0.00017726745684102,0.000196952074207678,1.76366537825303,5.39961599536202,0.00775121824272095,0.00536549136820407,0.0144473465601649,0.0689739713991239,1.08828881396547,0.816181406853904,0.625824412007215,0.515888469466632,0.483184336253543,0.445277166451945,0.4499732460706,0.426746140943056,0.41258560680237,0.388871991754702,0.390241870136563,0.390508167482608,0.360184890234476,8.58698788971914e-05,7.75315640298892e-05,7.61406853903633e-05,7.86655501159495e-05,8.77480030919866e-05,7.87675856737954e-05,7.55194537490338e-05,7.92373099716568e-05,8.04856995619686e-05,7.4231125998454e-05,7.59487245555269e-05,8.5015459933007e-05,0.229230555011595,2.26962115717599,0.48541219597369,168.111341960372,"Angry"
"118",118,146,-0.65,1.8,-0.375,1.91,0.0224710121352956,0.0223630358894914,0.0271444268009295,0.139368391686031,-61.7688076132197,11.8254180748774,1.2754594304157,0.831395068680609,0.00916586005680351,-0.456038511747999,-0.745881711851278,-0.776907423960754,-0.645847320165247,-0.180798823650917,-0.0971460260779757,-0.0630708109992254,-0.0998708329460367,0.000245399173767106,0.000243625613219726,0.000262895946294862,0.000277084688871676,0.000287249677252776,0.000327889233152595,0.000325985799122128,0.000288453137103021,0.000253234185386006,0.000211736638264911,0.000211401239349342,0.000237054221533695,1.84670461321973,10.3036293614769,0.00253506222566486,0.00247356855151046,0.00482977975729409,0.100231654531371,2.12025119313194,1.4053337097857,0.697557862122386,0.481891443325587,0.412794232119804,0.408585632326362,0.382442259488768,0.383604298734831,0.360878379292538,0.338991470436354,0.345647979344178,0.331249481797057,0.3392579651433,0.000158280402788536,0.000151460108443067,0.000158887942163697,0.00016433488252001,0.000166292796281952,0.00019070126516912,0.000191642912470953,0.000169312419313194,0.000151316550477666,0.000131864446165763,0.000136158275238833,0.00015503072553576,0.191259645236251,4.57262217144333,0.750416550990182,209.981639368849,"Sad"
"119",119,148,-0.075,1.19,0,2.05,0.0981701595772106,0.06792687419438,0.161674954627481,0.100616790667698,-40.8468478009796,5.04535158597577,0.0153502338231503,0.8154531451405,0.157089142304718,0.329463826243877,0.0744518950760505,0.110755718741944,0.0202012129414798,-0.0269041250322248,-0.0103225279711266,-0.0835057777777778,-0.150395773395205,0.00277369734467646,0.00230338283062645,0.00227268110337716,0.00230120804331013,0.00211826140757927,0.0022758912090745,0.00226772905387987,0.00256099278164475,0.00258221732405259,0.00238391853570508,0.00246301314771848,0.00261674709976798,2.07355994122196,4.91041671435937,0.0569006651198763,0.0444796607373034,0.14369309512761,0.0484175864913638,1.24987739829853,0.946227521268368,0.674195075277133,0.570150504511472,0.525879665377675,0.515660177623099,0.510270670533643,0.509071184325857,0.507326118587265,0.496109897138438,0.487619524877546,0.433539048208301,0.434224451405001,0.00141580871358598,0.00119358107759732,0.0011659840164991,0.00122980381541634,0.0012054686774942,0.00130503686517144,0.0013261722093323,0.00147835009022944,0.00153637303428719,0.00143145991234854,0.00145829956174272,0.00147493477700438,0.407430048723898,2.33908526346997,0.075,180,"Angry"
